agency,date,id5,id4,metro,uza,uza_name,value,count,last,indexed,value_ave,last_rank,indexed_ave
Port Authority of Allegheny County,8/1/16,30022,3022,"Pittsburgh, PA",27,"Pittsburgh, PA",4637722,120,4584352,0.185586312,4474721.25,17,-0.028949225
Port Authority of Allegheny County,9/1/16,30022,3022,"Pittsburgh, PA",27,"Pittsburgh, PA",4901203,120,4584352,0.252942542,4498161.5,17,-0.0238625
Port Authority of Allegheny County,10/1/16,30022,3022,"Pittsburgh, PA",27,"Pittsburgh, PA",4829799,120,4584352,0.234688838,4488758.25,17,-0.025903082
Port Authority of Allegheny County,11/1/16,30022,3022,"Pittsburgh, PA",27,"Pittsburgh, PA",4347500,120,4584352,0.111394019,4495550.417,17,-0.024429127
Port Authority of Allegheny County,12/1/16,30022,3022,"Pittsburgh, PA",27,"Pittsburgh, PA",4136922,120,4584352,0.057561902,4480035.167,17,-0.027796062
Port Authority of Allegheny County,1/1/17,30022,3022,"Pittsburgh, PA",27,"Pittsburgh, PA",4253984,120,4584352,0.087487608,4490402,17,-0.025546375
Port Authority of Allegheny County,2/1/17,30022,3022,"Pittsburgh, PA",27,"Pittsburgh, PA",4233443,120,4584352,0.082236511,4481645.333,17,-0.027446642
Port Authority of Allegheny County,3/1/17,30022,3022,"Pittsburgh, PA",27,"Pittsburgh, PA",4606120,120,4584352,0.177507584,4479884.25,17,-0.027828812
Port Authority of Allegheny County,4/1/17,30022,3022,"Pittsburgh, PA",27,"Pittsburgh, PA",4324811,120,4584352,0.105593808,4460389.167,17,-0.032059403
Port Authority of Allegheny County,5/1/17,30022,3022,"Pittsburgh, PA",27,"Pittsburgh, PA",4488138,120,4584352,0.147346689,4465917.417,17,-0.030859728
Port Authority of Allegheny County,6/1/17,30022,3022,"Pittsburgh, PA",27,"Pittsburgh, PA",4347366,120,4584352,0.111359763,4449107.833,17,-0.034507544
Port Authority of Allegheny County,7/1/17,30022,3022,"Pittsburgh, PA",27,"Pittsburgh, PA",4153657,120,4584352,0.061840034,4438388.75,17,-0.036833672
Port Authority of Allegheny County,8/1/17,30022,3022,"Pittsburgh, PA",27,"Pittsburgh, PA",4627694,120,4584352,0.183022757,4437553.083,17,-0.037015018
Port Authority of Allegheny County,9/1/17,30022,3022,"Pittsburgh, PA",27,"Pittsburgh, PA",4740466,120,4584352,0.211851768,4424158.333,17,-0.039921787
Port Authority of Allegheny County,10/1/17,30022,3022,"Pittsburgh, PA",27,"Pittsburgh, PA",4949071,120,4584352,0.265179508,4434097.667,17,-0.037764872
Port Authority of Allegheny County,11/1/17,30022,3022,"Pittsburgh, PA",27,"Pittsburgh, PA",4457321,120,4584352,0.139468637,4443249.417,17,-0.035778868
Port Authority of Allegheny County,12/1/17,30022,3022,"Pittsburgh, PA",27,"Pittsburgh, PA",3954555,120,4584352,0.010941639,4428052.167,17,-0.039076794
Port Authority of Allegheny County,1/1/18,30022,3022,"Pittsburgh, PA",27,"Pittsburgh, PA",4236643,120,4584352,0.083054558,4426607.083,17,-0.039390389
Port Authority of Allegheny County,2/1/18,30022,3022,"Pittsburgh, PA",27,"Pittsburgh, PA",4328435,120,4584352,0.106520246,4434523.083,17,-0.037672553
Port Authority of Allegheny County,3/1/18,30022,3022,"Pittsburgh, PA",27,"Pittsburgh, PA",4582440,120,4584352,0.171454033,4432549.75,17,-0.038100782
Port Authority of Allegheny County,4/1/18,30022,3022,"Pittsburgh, PA",27,"Pittsburgh, PA",4622131,120,4584352,0.181600632,4457326.417,17,-0.032724045
Port Authority of Allegheny County,5/1/18,30022,3022,"Pittsburgh, PA",27,"Pittsburgh, PA",4705609,120,4584352,0.202940931,4475449,17,-0.028791297
Port Authority of Allegheny County,6/1/18,30022,3022,"Pittsburgh, PA",27,"Pittsburgh, PA",4375600,120,4584352,0.118577497,4477801.833,17,-0.028280713
Port Authority of Allegheny County,7/1/18,30022,3022,"Pittsburgh, PA",27,"Pittsburgh, PA",4373924,120,4584352,0.118149045,4496157.417,17,-0.024297403
Port Authority of Allegheny County,8/1/18,30022,3022,"Pittsburgh, PA",27,"Pittsburgh, PA",4882399,120,4584352,0.248135491,4517382.833,17,-0.019691315
Port Authority of Allegheny County,9/1/18,30022,3022,"Pittsburgh, PA",27,"Pittsburgh, PA",4777138,120,4584352,0.22122659,4520438.833,17,-0.019028139
Port Authority of Allegheny County,10/1/18,30022,3022,"Pittsburgh, PA",27,"Pittsburgh, PA",5331706,120,4584352,0.362996242,4552325.083,17,-0.012108564
Port Authority of Allegheny County,11/1/18,30022,3022,"Pittsburgh, PA",27,"Pittsburgh, PA",4536619,120,4584352,0.159740362,4558933.25,17,-0.010674538
Port Authority of Allegheny County,12/1/18,30022,3022,"Pittsburgh, PA",27,"Pittsburgh, PA",4119624,120,4584352,0.053139845,4572689,17,-0.007689429
Port Authority of Allegheny County,1/1/19,30022,3022,"Pittsburgh, PA",27,"Pittsburgh, PA",4389499,120,4584352,0.122130635,4585427,17,-0.00492518
Port Authority of Allegheny County,2/1/19,30022,3022,"Pittsburgh, PA",27,"Pittsburgh, PA",4376096,120,4584352,0.118704295,4589398.75,17,-0.004063278
Port Authority of Allegheny County,3/1/19,30022,3022,"Pittsburgh, PA",27,"Pittsburgh, PA",4554828,120,4584352,0.164395307,4587097.75,17,-0.004562613
Port Authority of Allegheny County,4/1/19,30022,3022,"Pittsburgh, PA",27,"Pittsburgh, PA",4756306,120,4584352,0.215901102,4598279,17,-0.002136192
Port Authority of Allegheny County,5/1/19,30022,3022,"Pittsburgh, PA",27,"Pittsburgh, PA",4697104,120,4584352,0.200766715,4597570.25,17,-0.002289996
Port Authority of Allegheny County,6/1/19,30022,3022,"Pittsburgh, PA",27,"Pittsburgh, PA",4221402,120,4584352,0.079158352,4584720.417,17,-0.005078514
Port Authority of Allegheny County,7/1/19,30022,3022,"Pittsburgh, PA",27,"Pittsburgh, PA",4514694,120,4584352,0.154135459,4596451.25,17,-0.002532828
Port Authority of Allegheny County,8/1/19,30022,3022,"Pittsburgh, PA",27,"Pittsburgh, PA",4733557,120,4584352,0.210085552,4584047.75,17,-0.005224488
Port Authority of Allegheny County,9/1/19,30022,3022,"Pittsburgh, PA",27,"Pittsburgh, PA",4891212,120,4584352,0.250388445,4593553.917,17,-0.003161573
Port Authority of Allegheny County,10/1/19,30022,3022,"Pittsburgh, PA",27,"Pittsburgh, PA",5234199,120,4584352,0.338069572,4585428.333,17,-0.00492489
Port Authority of Allegheny County,11/1/19,30022,3022,"Pittsburgh, PA",27,"Pittsburgh, PA",4419564,120,4584352,0.129816446,4575673.75,17,-0.007041714
Port Authority of Allegheny County,12/1/19,30022,3022,"Pittsburgh, PA",27,"Pittsburgh, PA",4785048,120,4584352,0.223248701,4631125.75,17,0.004991819
Port Authority of Allegheny County,1/1/20,30022,3022,"Pittsburgh, PA",27,"Pittsburgh, PA",4584352,120,4584352,0.171942816,4647363.5,17,0.008515543
San Diego Metropolitan Transit System,1/1/11,90026,9026,"San Diego, CA",15,"San Diego, CA",4075263,120,4044470,0.071653069,4018427.667,21,0
San Diego Metropolitan Transit System,2/1/11,90026,9026,"San Diego, CA",15,"San Diego, CA",3921515,120,4044470,0.031222668,4028322.083,21,0.002462261
San Diego Metropolitan Transit System,3/1/11,90026,9026,"San Diego, CA",15,"San Diego, CA",4537035,120,4044470,0.193083117,4054128.583,21,0.0088843
San Diego Metropolitan Transit System,4/1/11,90026,9026,"San Diego, CA",15,"San Diego, CA",4245976,120,4044470,0.116544677,4071886.75,21,0.013303483
San Diego Metropolitan Transit System,5/1/11,90026,9026,"San Diego, CA",15,"San Diego, CA",4375993,120,4044470,0.150734646,4100333.667,21,0.020382599
San Diego Metropolitan Transit System,6/1/11,90026,9026,"San Diego, CA",15,"San Diego, CA",4163604,120,4044470,0.094883693,4119794.583,21,0.025225517
San Diego Metropolitan Transit System,7/1/11,90026,9026,"San Diego, CA",15,"San Diego, CA",4117815,120,4044470,0.082842771,4130788.583,21,0.027961413
San Diego Metropolitan Transit System,8/1/11,90026,9026,"San Diego, CA",15,"San Diego, CA",4429220,120,4044470,0.164731504,4162269.333,21,0.03579551
San Diego Metropolitan Transit System,9/1/11,90026,9026,"San Diego, CA",15,"San Diego, CA",4523151,120,4044470,0.189432105,4192450.167,21,0.043306117
San Diego Metropolitan Transit System,10/1/11,90026,9026,"San Diego, CA",15,"San Diego, CA",4648643,120,4044470,0.222432156,4227080.5,21,0.051923999
San Diego Metropolitan Transit System,11/1/11,90026,9026,"San Diego, CA",15,"San Diego, CA",3960895,120,4044470,0.041578245,4222655.667,21,0.050822863
San Diego Metropolitan Transit System,12/1/11,90026,9026,"San Diego, CA",15,"San Diego, CA",3976256,120,4044470,0.045617656,4247947.167,21,0.057116743
San Diego Metropolitan Transit System,1/1/12,90026,9026,"San Diego, CA",15,"San Diego, CA",4214510,120,4044470,0.108270208,4259551.083,21,0.060004419
San Diego Metropolitan Transit System,2/1/12,90026,9026,"San Diego, CA",15,"San Diego, CA",4275278,120,4044470,0.124250088,4289031.333,21,0.067340684
San Diego Metropolitan Transit System,3/1/12,90026,9026,"San Diego, CA",15,"San Diego, CA",4591675,120,4044470,0.207451545,4293584.667,21,0.068473797
San Diego Metropolitan Transit System,4/1/12,90026,9026,"San Diego, CA",15,"San Diego, CA",4279620,120,4044470,0.125391884,4296388.333,21,0.069171499
San Diego Metropolitan Transit System,5/1/12,90026,9026,"San Diego, CA",15,"San Diego, CA",4630687,120,4044470,0.21771035,4317612.833,21,0.074453292
San Diego Metropolitan Transit System,6/1/12,90026,9026,"San Diego, CA",15,"San Diego, CA",4214868,120,4044470,0.10836435,4321884.833,21,0.075516394
San Diego Metropolitan Transit System,7/1/12,90026,9026,"San Diego, CA",15,"San Diego, CA",4241543,120,4044470,0.115378952,4332195.5,21,0.07808224
San Diego Metropolitan Transit System,8/1/12,90026,9026,"San Diego, CA",15,"San Diego, CA",4552351,120,4044470,0.197110694,4342456.417,21,0.080635706
San Diego Metropolitan Transit System,9/1/12,90026,9026,"San Diego, CA",15,"San Diego, CA",4386582,120,4044470,0.153519187,4331075.667,21,0.077803565
San Diego Metropolitan Transit System,10/1/12,90026,9026,"San Diego, CA",15,"San Diego, CA",4913717,120,4044470,0.29213744,4353165.167,21,0.083300616
San Diego Metropolitan Transit System,11/1/12,90026,9026,"San Diego, CA",15,"San Diego, CA",4213385,120,4044470,0.107974372,4374206,21,0.088536702
San Diego Metropolitan Transit System,12/1/12,90026,9026,"San Diego, CA",15,"San Diego, CA",3790810,120,4044470,-0.003148221,4358752.167,21,0.084690961
San Diego Metropolitan Transit System,1/1/13,90026,9026,"San Diego, CA",15,"San Diego, CA",4097554,120,4044470,0.07751483,4349005.833,21,0.082265551
San Diego Metropolitan Transit System,2/1/13,90026,9026,"San Diego, CA",15,"San Diego, CA",4031087,120,4044470,0.06003631,4328656.583,21,0.077201568
San Diego Metropolitan Transit System,3/1/13,90026,9026,"San Diego, CA",15,"San Diego, CA",4346304,120,4044470,0.142927467,4308209,21,0.072113114
San Diego Metropolitan Transit System,4/1/13,90026,9026,"San Diego, CA",15,"San Diego, CA",4444798,120,4044470,0.168827979,4321973.833,21,0.075538542
San Diego Metropolitan Transit System,5/1/13,90026,9026,"San Diego, CA",15,"San Diego, CA",4552996,120,4044470,0.197280307,4315499.583,21,0.073927402
San Diego Metropolitan Transit System,6/1/13,90026,9026,"San Diego, CA",15,"San Diego, CA",4016432,120,4044470,0.056182553,4298963.25,21,0.069812276
San Diego Metropolitan Transit System,7/1/13,90026,9026,"San Diego, CA",15,"San Diego, CA",4255591,120,4044470,0.119073089,4300133.917,21,0.070103601
San Diego Metropolitan Transit System,8/1/13,90026,9026,"San Diego, CA",15,"San Diego, CA",4337640,120,4044470,0.140649135,4282241.333,21,0.065650968
San Diego Metropolitan Transit System,9/1/13,90026,9026,"San Diego, CA",15,"San Diego, CA",3951730,120,4044470,0.039168167,4246003.667,21,0.056633096
San Diego Metropolitan Transit System,10/1/13,90026,9026,"San Diego, CA",15,"San Diego, CA",4711059,120,4044470,0.238845403,4229115.5,21,0.052430416
San Diego Metropolitan Transit System,11/1/13,90026,9026,"San Diego, CA",15,"San Diego, CA",4107496,120,4044470,0.080129232,4220291.417,21,0.050234511
San Diego Metropolitan Transit System,12/1/13,90026,9026,"San Diego, CA",15,"San Diego, CA",3901396,120,4044470,0.025932068,4229506.917,21,0.052527821
San Diego Metropolitan Transit System,1/1/14,90026,9026,"San Diego, CA",15,"San Diego, CA",4229154,120,4044470,0.112121073,4240473.583,21,0.055256915
San Diego Metropolitan Transit System,2/1/14,90026,9026,"San Diego, CA",15,"San Diego, CA",4069291,120,4044470,0.070082639,4243657.25,21,0.056049182
San Diego Metropolitan Transit System,3/1/14,90026,9026,"San Diego, CA",15,"San Diego, CA",4454243,120,4044470,0.171311687,4252652.167,21,0.058287599
San Diego Metropolitan Transit System,4/1/14,90026,9026,"San Diego, CA",15,"San Diego, CA",4377058,120,4044470,0.151014704,4247007.167,21,0.056882821
San Diego Metropolitan Transit System,5/1/14,90026,9026,"San Diego, CA",15,"San Diego, CA",4461031,120,4044470,0.173096696,4239343.417,21,0.054975669
San Diego Metropolitan Transit System,6/1/14,90026,9026,"San Diego, CA",15,"San Diego, CA",4330838,120,4044470,0.138860445,4265543.917,21,0.061495757
San Diego Metropolitan Transit System,7/1/14,90026,9026,"San Diego, CA",15,"San Diego, CA",4418119,120,4044470,0.161812326,4279087.917,21,0.064866229
San Diego Metropolitan Transit System,8/1/14,90026,9026,"San Diego, CA",15,"San Diego, CA",4418102,120,4044470,0.161807855,4285793.083,21,0.066534834
San Diego Metropolitan Transit System,9/1/14,90026,9026,"San Diego, CA",15,"San Diego, CA",4552472,120,4044470,0.197142513,4335854.917,21,0.078992899
San Diego Metropolitan Transit System,10/1/14,90026,9026,"San Diego, CA",15,"San Diego, CA",5075344,120,4044470,0.334639745,4366212,21,0.086547367
San Diego Metropolitan Transit System,11/1/14,90026,9026,"San Diego, CA",15,"San Diego, CA",4185483,120,4044470,0.100637113,4372710.917,21,0.088164645
San Diego Metropolitan Transit System,12/1/14,90026,9026,"San Diego, CA",15,"San Diego, CA",4095916,120,4044470,0.077084093,4388920.917,21,0.092198561
San Diego Metropolitan Transit System,1/1/15,90026,9026,"San Diego, CA",15,"San Diego, CA",4288486,120,4044470,0.127723335,4393865.25,21,0.093428976
San Diego Metropolitan Transit System,2/1/15,90026,9026,"San Diego, CA",15,"San Diego, CA",4487153,120,4044470,0.179965878,4428687.083,21,0.102094513
San Diego Metropolitan Transit System,3/1/15,90026,9026,"San Diego, CA",15,"San Diego, CA",4826006,120,4044470,0.269072484,4459667.333,21,0.109804059
San Diego Metropolitan Transit System,4/1/15,90026,9026,"San Diego, CA",15,"San Diego, CA",4757180,120,4044470,0.250973629,4491344.167,21,0.117686951
San Diego Metropolitan Transit System,5/1/15,90026,9026,"San Diego, CA",15,"San Diego, CA",4456077,120,4044470,0.171793966,4490931.333,21,0.117584216
San Diego Metropolitan Transit System,6/1/15,90026,9026,"San Diego, CA",15,"San Diego, CA",4384271,120,4044470,0.152911474,4495384.083,21,0.118692299
San Diego Metropolitan Transit System,7/1/15,90026,9026,"San Diego, CA",15,"San Diego, CA",4350368,120,4044470,0.143996159,4489738.167,21,0.117287292
San Diego Metropolitan Transit System,8/1/15,90026,9026,"San Diego, CA",15,"San Diego, CA",4320954,120,4044470,0.136261295,4481642.5,21,0.115272657
San Diego Metropolitan Transit System,9/1/15,90026,9026,"San Diego, CA",15,"San Diego, CA",4551801,120,4044470,0.196966063,4481586.583,21,0.115258742
San Diego Metropolitan Transit System,10/1/15,90026,9026,"San Diego, CA",15,"San Diego, CA",5004380,120,4044470,0.31597867,4475672.917,21,0.113787105
San Diego Metropolitan Transit System,11/1/15,90026,9026,"San Diego, CA",15,"San Diego, CA",4259530,120,4044470,0.12010891,4481843.5,21,0.115322676
San Diego Metropolitan Transit System,12/1/15,90026,9026,"San Diego, CA",15,"San Diego, CA",4064490,120,4044470,0.068820143,4479224.667,21,0.11467097
San Diego Metropolitan Transit System,1/1/16,90026,9026,"San Diego, CA",15,"San Diego, CA",4009705,120,4044470,0.054413585,4455992.917,21,0.108889667
San Diego Metropolitan Transit System,2/1/16,90026,9026,"San Diego, CA",15,"San Diego, CA",4391285,120,4044470,0.154755913,4448003.917,21,0.106901576
San Diego Metropolitan Transit System,3/1/16,90026,9026,"San Diego, CA",15,"San Diego, CA",4479572,120,4044470,0.177972337,4419134.417,21,0.099717298
San Diego Metropolitan Transit System,4/1/16,90026,9026,"San Diego, CA",15,"San Diego, CA",4398373,120,4044470,0.156619811,4389233.833,21,0.092276432
San Diego Metropolitan Transit System,5/1/16,90026,9026,"San Diego, CA",15,"San Diego, CA",4319291,120,4044470,0.135823984,4377835,21,0.089439792
San Diego Metropolitan Transit System,6/1/16,90026,9026,"San Diego, CA",15,"San Diego, CA",3748580,120,4044470,-0.014253249,4324860.75,21,0.076256961
San Diego Metropolitan Transit System,7/1/16,90026,9026,"San Diego, CA",15,"San Diego, CA",3919179,120,4044470,0.030608381,4288928.333,21,0.067315052
San Diego Metropolitan Transit System,8/1/16,90026,9026,"San Diego, CA",15,"San Diego, CA",4299737,120,4044470,0.130681959,4287160.25,21,0.066875058
San Diego Metropolitan Transit System,9/1/16,90026,9026,"San Diego, CA",15,"San Diego, CA",4338100,120,4044470,0.140770099,4269351.833,21,0.06244337
San Diego Metropolitan Transit System,10/1/16,90026,9026,"San Diego, CA",15,"San Diego, CA",4668365,120,4044470,0.227618359,4241350.583,21,0.05547516
San Diego Metropolitan Transit System,11/1/16,90026,9026,"San Diego, CA",15,"San Diego, CA",4203702,120,4044470,0.105428079,4236698.25,21,0.05431741
San Diego Metropolitan Transit System,12/1/16,90026,9026,"San Diego, CA",15,"San Diego, CA",3674942,120,4044470,-0.033617494,4204235.917,21,0.046239043
San Diego Metropolitan Transit System,1/1/17,90026,9026,"San Diego, CA",15,"San Diego, CA",3817369,120,4044470,0.003835876,4188207.917,21,0.042250418
San Diego Metropolitan Transit System,2/1/17,90026,9026,"San Diego, CA",15,"San Diego, CA",3886093,120,4044470,0.021907908,4146108.583,21,0.03177385
San Diego Metropolitan Transit System,3/1/17,90026,9026,"San Diego, CA",15,"San Diego, CA",4406938,120,4044470,0.15887211,4140055.75,21,0.030267581
San Diego Metropolitan Transit System,4/1/17,90026,9026,"San Diego, CA",15,"San Diego, CA",4179922,120,4044470,0.099174762,4121851.5,21,0.025737388
San Diego Metropolitan Transit System,5/1/17,90026,9026,"San Diego, CA",15,"San Diego, CA",4343490,120,4044470,0.142187483,4123868.083,21,0.026239222
San Diego Metropolitan Transit System,6/1/17,90026,9026,"San Diego, CA",15,"San Diego, CA",3894407,120,4044470,0.024094203,4136020.333,21,0.029263353
San Diego Metropolitan Transit System,7/1/17,90026,9026,"San Diego, CA",15,"San Diego, CA",3773967,120,4044470,-0.007577347,4123919.333,21,0.026251976
San Diego Metropolitan Transit System,8/1/17,90026,9026,"San Diego, CA",15,"San Diego, CA",4113014,120,4044470,0.081580275,4108359.083,21,0.022379753
San Diego Metropolitan Transit System,9/1/17,90026,9026,"San Diego, CA",15,"San Diego, CA",3940277,120,4044470,0.036156424,4075207.167,21,0.01412978
San Diego Metropolitan Transit System,10/1/17,90026,9026,"San Diego, CA",15,"San Diego, CA",4462133,120,4044470,0.173386484,4058021.167,21,0.009852983
San Diego Metropolitan Transit System,11/1/17,90026,9026,"San Diego, CA",15,"San Diego, CA",4018898,120,4044470,0.056831025,4042620.833,21,0.006020555
San Diego Metropolitan Transit System,12/1/17,90026,9026,"San Diego, CA",15,"San Diego, CA",3573315,120,4044470,-0.060341876,4034151.917,21,0.003913035
San Diego Metropolitan Transit System,1/1/18,90026,9026,"San Diego, CA",15,"San Diego, CA",3861170,120,4044470,0.015354022,4037802,21,0.004821372
San Diego Metropolitan Transit System,2/1/18,90026,9026,"San Diego, CA",15,"San Diego, CA",3792185,120,4044470,-0.002786644,4029976.333,21,0.002873927
San Diego Metropolitan Transit System,3/1/18,90026,9026,"San Diego, CA",15,"San Diego, CA",4012713,120,4044470,0.055204584,3997124.25,21,-0.005301431
San Diego Metropolitan Transit System,4/1/18,90026,9026,"San Diego, CA",15,"San Diego, CA",4089877,120,4044470,0.075496045,3989620.5,21,-0.007168766
San Diego Metropolitan Transit System,5/1/18,90026,9026,"San Diego, CA",15,"San Diego, CA",4179836,120,4044470,0.099152147,3975982.667,21,-0.010562589
San Diego Metropolitan Transit System,6/1/18,90026,9026,"San Diego, CA",15,"San Diego, CA",3736792,120,4044470,-0.017353085,3962848.083,21,-0.013831177
